,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
ANGPTL7,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0008323839786126644,0.31347862124442655,0.19132128
UBIAD1,False,False,239,0.1490468,86.19295205083766,258.0,False,0.12675602622415433,0.21660203944664105,-0.04754784
AL031291.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0006143536355337348,0.009646448823203964,-0.5578394
DISP3,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0008389890216065985,-0.2753933449553044,-1.2606636
AL590989.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01647,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL031731.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0013931519338676091,0.13537086320791794,-0.24784
FBXO2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0008859374336946338,0.3758579193986391,0.34513026
FBXO44,False,False,53,0.03235124,96.93818601964182,56.0,False,0.038451894013300625,0.5236028368385287,0.70942575
FBXO6,False,False,89,0.05430387,94.8584633160023,94.0,False,0.04742185199196419,0.12322402715136413,-0.27779052
MAD2L2,False,False,456,0.35470825,73.65684575389947,614.0,False,0.25100634162249574,0.05783461021208915,-0.43902156
DRAXIN,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0014579977245236504,-0.22348260886841415,-1.132667
AGTRAP,False,False,305,0.21721548,82.38012709416522,376.0,False,0.15911977790988657,0.12117746021882804,-0.28283677
C1orf167,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0006531873264603345,0.07095908608204177,-0.40666047
AL953897.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MTHFR,False,False,158,0.10340843,90.87232813402657,179.0,False,0.06953254404469787,-0.041964242235546394,-0.68509614
CLCN6,False,False,137,0.08318891,92.08549971114962,144.0,False,0.07625236996861291,0.17093555523278395,-0.16014794
NPPA,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0041590344852466075,0.42931686843024774,0.4769443
NPPB,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL021155.5,False,False,145,0.09705373,91.62333911034084,168.0,False,0.09239326846880534,0.44633959575778903,0.5189173
KIAA2013,False,False,134,0.08434431,92.25880993645292,146.0,False,0.0653869101680428,0.11149815622250313,-0.30670306
PLOD1,False,False,85,0.055459272,95.0895436164067,96.0,False,0.04214423920076875,0.08960807698528217,-0.36067757
AL096840.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MFN2,False,False,154,0.10051993,91.10340843443096,174.0,False,0.07953673816464144,0.564731766578429,0.81083757
MIIP,False,False,226,0.1502022,86.94396302715194,260.0,False,0.11395608769223167,0.09392738266874281,-0.3500274
TNFRSF8,False,False,8,0.004621606,99.53783939919121,8.0,False,0.004645595280522235,0.030236430511455654,-0.50707054
AL357835.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TNFRSF1B,False,False,92,0.060658578,94.68515309069902,105.0,False,0.04237240980334536,0.17615944681904785,-0.14726736
VPS13D,False,False,510,0.41421145,70.53726169844022,717.0,False,0.32156010697755677,0.5018626431006715,0.52874625
LINC02766,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
DHRS3,False,False,151,0.12305026,91.27671865973426,213.0,False,0.07832666231522302,0.4760185835215825,0.592097
AC254633.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0009462666159107049,0.4417660845019245,0.5076404
AADACL4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AADACL3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
C1orf158,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF12,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01784,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF11,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HNRNPCL1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0005427988768231195,-0.11422115196374412,-0.8632604
PRAMEF2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF10,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF7,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF6,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF27,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HNRNPCL3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF25,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HNRNPCL2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC245056.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF26,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HNRNPCL4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF9,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF13,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF18,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF5,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF8,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF33,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF15,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC243961.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF14,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF19,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF17,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRAMEF20,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LRRC38,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0013732782388241767,0.8144112801551957,1.4264737
AL354712.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PDPN,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL359771.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRDM2,False,False,547,0.41652223,68.39976891969958,721.0,False,0.3669831380284756,0.5810602745552121,0.82138765
KAZN,False,False,56,0.036395147,96.76487579433854,63.0,False,0.0435954923062847,0.5973535216324923,0.8912732
AL357873.1,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.006331826310388143,1.25710360908474,2.5180225
KAZN-AS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL031293.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
TMEM51-AS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TMEM51,False,False,23,0.013864818,98.67128827267476,24.0,True,0.01815880455358969,0.8040070990171732,1.40082
C1orf195,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0007715038861638228,0.2374960395227949,0.003970613
FHAD1,False,False,10,0.012131716,99.42229924898902,21.0,False,0.00604232277409937,0.4126611424114726,0.4358762
AL031283.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL031283.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL031283.1,False,False,12,0.006932409,99.30675909878683,12.0,False,0.006431078429497636,0.006987028920828054,-0.56439674
EFHD2,False,False,221,0.14846909,87.23281340265743,257.0,False,0.11800148911829195,0.06150907256604018,-0.4299614
CTRC,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0034476692453592347,0.41209921568488406,0.43449062
CELA2A,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CELA2B,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0008638079633273986,0.3505510279194265,0.28273094
CASP9,False,False,75,0.04563836,95.66724436741768,79.0,False,0.042300961624760464,0.32302780890629856,0.21486677
DNAJC16,False,False,113,0.06932409,93.47198151357597,120.0,False,0.06267315041971966,0.15401961932890293,-0.20185766
AL121992.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AGMAT,False,False,48,0.027729636,97.22703639514731,48.0,False,0.024329371624537507,0.3111977863220306,0.18569742
AL121992.1,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.004126293469935794,0.7129902842116429,1.1763994
DDI2,False,False,172,0.13171577,90.06354708261121,228.0,False,0.08113780077821162,0.25418421325071683,0.045118734
RSC1A1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL121992.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PLEKHM2,False,False,306,0.20277296,82.32235701906411,351.0,False,0.17821753653439107,0.24897308929052395,0.032269638
AL450998.3,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.00034176048168312175,-0.5769504253406712,-2.0042145
SLC25A34,False,False,7,0.004043905,99.59560947429232,7.0,False,0.0032380336992992803,-0.004801523662053771,-0.59346384
SLC25A34-AS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TMEM82,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
FBLIM1,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.003018716689681497,0.3091169231784999,0.18056662
UQCRHL,False,False,69,0.041594453,96.01386481802426,72.0,True,0.04278379729863273,0.8846009961757453,1.599541
AL450998.2,False,False,205,0.12767187,88.15713460427499,221.0,False,0.1269229354131525,0.2630318411841111,0.06693438
SPEN,False,False,376,0.25534374,78.27845176198728,442.0,False,0.20953166718301516,0.22747100925260125,-0.02074816
ZBTB17,False,False,236,0.1507799,86.36626227614096,261.0,False,0.1378979012925808,0.3051173898200707,0.17070495
SRARP,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL355994.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HSPB7,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CLCNKA,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CLCNKB,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
FAM131C,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
EPHA2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL451042.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL451042.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ARHGEF19-AS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ARHGEF19,False,False,65,0.03928365,96.24494511842865,68.0,False,0.037772343689897576,0.2787773658437797,0.105758205
AL109627.1,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0008331667846918385,-0.7813000078301717,-2.5080805
CPLANE2,False,False,30,0.017331023,98.26689774696708,30.0,False,0.013013955874294762,0.16617023038557288,-0.17189783
FBXO42,False,False,317,0.20681687,81.68688619295206,358.0,False,0.1991451392261858,0.32752567478010924,0.22595719
SZRD1,False,False,450,0.32235703,74.00346620450607,558.0,False,0.26489824926700584,0.36954447863167883,0.03982027
SPATA21,False,False,56,0.033506643,96.76487579433854,58.0,False,0.042262118442735266,0.546768669908314,0.76654583
NECAP2,False,False,432,0.35644135,75.04332755632582,617.0,False,0.25193084231299967,0.2770275725466573,0.10144373
LINC01772,False,False,7,0.004043905,99.59560947429232,7.0,False,0.003951305630890447,0.11848221060096424,-0.28948244
AL137802.2,False,False,43,0.025418833,97.5158867706528,44.0,False,0.031944760099514406,0.4067379913095737,0.42127144
AL137802.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01783,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
NBPF1,False,False,41,0.023685731,97.631426920855,41.0,False,0.021752058674345175,-0.029587990935573617,-0.65457994
AL137798.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL137798.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL021920.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL021920.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CROCC,False,False,283,0.19352975,83.65106874638937,335.0,False,0.19806551458065627,0.565005780448034,0.8115132
BX284668.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
BX284668.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
BX284668.5,False,False,59,0.034662046,96.59156556903524,60.0,False,0.039243186574072726,0.5396105533774759,0.74889606
BX284668.6,False,False,15,0.008665511,99.13344887348353,15.0,False,0.00860132149053526,0.03869548639181937,-0.486213
MFAP2,False,False,38,0.024263432,97.80473714615829,42.0,False,0.030544387286546,0.4659036664889736,0.56715655
AL049569.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL049569.1,False,False,33,0.019641826,98.09358752166378,34.0,False,0.02248766600075436,0.5990461369640557,0.8954467
ATP13A2,False,False,72,0.042749856,95.84055459272098,74.0,False,0.0416437094303285,0.28874549633293284,0.13033669
SDHB,False,False,784,0.79145,54.70826112073945,1370.0,False,0.49966760998442333,0.14502800715740358,-0.7897856
PADI2,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.0027728069121462297,1.5177706999961078,3.1607509
LINC02783,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL590644.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PADI1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PADI3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PADI4,False,False,267,0.18024263,84.57538994800693,312.0,False,0.18843084991938946,0.3256587925793399,0.22135401
PADI6,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0008328221775532879,-0.7554500375037384,-2.4443421
RCC2-AS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
RCC2,False,False,517,0.43154246,70.13287117273252,747.0,False,0.30127997366209525,0.3148522125974273,-0.16227193
ARHGEF10L,False,False,4,0.002310803,99.7689196995956,4.0,False,0.002162996958149108,0.24498183510630958,0.02242838
LINC02810,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ACTL8,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.00023159004657846106,-0.9661468254591531,-2.9638584
AL357509.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01654,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
IGSF21,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
IGSF21-AS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL591896.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
KLHDC7A,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PAX7,False,False,2,0.002310803,99.8844598497978,4.0,True,0.002433297282048518,0.6934252278747125,1.1281577
TAS1R2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ALDH4A1,False,False,117,0.080300406,93.24090121317158,139.0,False,0.047922010387137726,-0.09302952154407991,-0.8110081
IFFO2,False,False,67,0.043327555,96.12940496822647,75.0,False,0.04616558476952582,0.596041127716837,0.8880372
AL137127.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.00047553771123886907,-0.24654748651149094,-1.1895382
UBR4,False,False,344,0.2328134,80.12709416522242,403.0,False,0.19647177354202028,0.113470832917793,-0.30183902
EMC1-AS1,False,False,160,0.09994223,90.75678798382438,173.0,False,0.10025872029354681,0.27866312071422783,0.10547651
EMC1,False,False,125,0.075678796,92.7787406123628,131.0,False,0.05849563364654332,0.050027717019596775,-0.45827106
MRTO4,False,False,588,0.58809936,66.03119584055459,1018.0,False,0.3447293092988482,0.047891363321894934,-1.1487131
AKR7A3,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.002402303234859582,0.3189973698416653,0.20492889
AKR7A2,False,False,890,0.8122473,48.5846331600231,1406.0,False,0.5589385816798258,0.12243899953059784,-0.8996437
SLC66A1,False,False,58,0.033506643,96.64933564413633,58.0,False,0.034857315094895265,0.289200338720504,0.1314582
CAPZB,False,False,1196,1.2946274,30.906990179087234,2241.0,False,0.8427491137099347,0.2885185993132312,-0.6406812
MICOS10,False,False,1026,2.2091277,40.72790294627383,3824.0,False,0.9048477968492398,0.7732979587065997,0.51367855
AL031727.2,False,False,22,0.012709416,98.72905834777586,22.0,False,0.01285198468647559,0.045116786633619295,-0.47037998
NBL1,False,False,277,0.19295205,83.99768919699595,334.0,False,0.2047983289111369,0.4490966088474851,0.5257153
HTR6,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TMCO4,False,False,131,0.08492201,92.43212016175622,147.0,True,0.09304826051427027,0.7867565028638973,1.3582852
RNF186,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL391883.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
OTUD3,False,False,70,0.041016754,95.95609474292317,71.0,False,0.03413719248167175,-0.05687609686361235,-0.7218644
PLA2G2E,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PLA2G2A,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PLA2G5,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PLA2G2D,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0007068985781492655,0.1500091905027929,-0.2117462
PLA2G2F,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
Z98257.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PLA2G2C,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0014489726400864695,0.18910728372309868,-0.11534181
UBXN10-AS1,False,False,24,0.01502022,98.61351819757365,26.0,False,0.0068350131806806215,-0.48401070936144536,-1.7750525
UBXN10,False,False,66,0.049104564,96.18717504332756,85.0,False,0.01906282158577423,-0.3384767365935805,-1.4162086
LINC01757,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
Z98257.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
VWA5B1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0004818625701914316,-0.23333150841635752,-1.1569514
AL020998.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01141,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL139254.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL139254.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL139254.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CAMK2N1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MUL1,False,False,179,0.10918544,89.65915655690353,189.0,False,0.09390852476369321,0.05745049708496247,-0.43996868
FAM43B,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CDA,False,False,8,0.004621606,99.53783939919121,8.0,True,0.008728398348258205,1.103770274042779,2.139948
PINK1,False,False,78,0.047371462,95.49393414211438,82.0,False,0.044859688629231474,0.25094997408464814,0.037144054
PINK1-AS,False,False,19,0.010976315,98.90236857307914,19.0,False,0.010199840546165084,0.03338749236803415,-0.49930096
